File, Function, Total Width, Leading Space(s), Leading Tab(s)
repos/python/keras/keras/metrics.py,"top_k_categorical_accuracy( y_true , y_pred , k = 5 )",77, 4, 0
repos/python/keras/keras/metrics.py,"sparse_top_k_categorical_accuracy( y_true , y_pred , k = 5 )",77, 4, 0
repos/python/keras/keras/metrics.py,"serialize( metric )",42, 4, 0
repos/python/keras/keras/metrics.py,"deserialize( config , custom_objects = None )",77, 36, 0
repos/python/keras/keras/metrics.py,"get( identifier )",68, 25, 0
repos/python/keras/keras/constraints.py,"__call__( self , w )",27, 4, 0
repos/python/keras/keras/constraints.py,"get_config( self )",26, 4, 0
repos/python/keras/keras/constraints.py,"__init__( self , max_value = 2 , axis = 0 )",45, 4, 0
repos/python/keras/keras/constraints.py,"__call__( self , w )",74, 8, 0
repos/python/keras/keras/constraints.py,"get_config( self )",45, 8, 0
repos/python/keras/keras/constraints.py,"__call__( self , w )",56, 8, 0
repos/python/keras/keras/constraints.py,"__init__( self , axis = 0 )",32, 4, 0
repos/python/keras/keras/constraints.py,"__call__( self , w )",64, 47, 0
repos/python/keras/keras/constraints.py,"get_config( self )",35, 8, 0
repos/python/keras/keras/constraints.py,"__init__( self , min_value = 0 . 0 , max_value = 1 . 0 , rate = 1 . 0 , axis = 0 )",72, 4, 0
repos/python/keras/keras/constraints.py,"__call__( self , w )",79, 8, 0
repos/python/keras/keras/constraints.py,"get_config( self )",45, 8, 0
repos/python/keras/keras/constraints.py,"serialize( constraint )",46, 4, 0
repos/python/keras/keras/constraints.py,"deserialize( config , custom_objects = None )",72, 36, 0
repos/python/keras/keras/constraints.py,"get( identifier )",73, 8, 0
repos/python/keras/keras/optimizers.py,"clip_norm( g , c , n )",72, 4, 0
repos/python/keras/keras/optimizers.py,"__init__( self , ** kwargs )",66, 32, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",41, 4, 0
repos/python/keras/keras/optimizers.py,"get_gradients( self , loss , params )",80, 12, 0
repos/python/keras/keras/optimizers.py,"set_weights( self , weights )",76, 29, 0
repos/python/keras/keras/optimizers.py,"get_weights( self )",70, 8, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",49, 12, 0
repos/python/keras/keras/optimizers.py,"from_config( cls , config )",34, 4, 0
repos/python/keras/keras/optimizers.py,"__init__( self , lr = 0 . 01 , momentum = 0 . , decay = 0 . , nesterov = False , ** kwargs )",55, 4, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",77, 54, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",70, 8, 0
repos/python/keras/keras/optimizers.py,"__init__( self , lr = 0 . 001 , rho = 0 . 9 , epsilon = None , decay = 0 . , ** kwargs )",66, 4, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",83, 8, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",70, 8, 0
repos/python/keras/keras/optimizers.py,"__init__( self , lr = 0 . 01 , epsilon = None , decay = 0 . , ** kwargs )",78, 12, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",77, 54, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",70, 8, 0
repos/python/keras/keras/optimizers.py,"__init__( self , lr = 1 . 0 , rho = 0 . 95 , epsilon = None , decay = 0 . , ** kwargs )",65, 4, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",83, 12, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",70, 8, 0
repos/python/keras/keras/optimizers.py,"__init__( self , lr = 0 . 001 , beta_1 = 0 . 9 , beta_2 = 0 . 999 , epsilon = None , decay = 0 . , amsgrad = False , ** kwargs )",67, 17, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",80, 12, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",70, 8, 0
repos/python/keras/keras/optimizers.py,"__init__( self , lr = 0 . 002 , beta_1 = 0 . 9 , beta_2 = 0 . 999 , epsilon = None , decay = 0 . , ** kwargs )",59, 4, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",77, 54, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",70, 8, 0
repos/python/keras/keras/optimizers.py,"__init__( self , lr = 0 . 002 , beta_1 = 0 . 9 , beta_2 = 0 . 999 , epsilon = None , schedule_decay = 0 . 004 , ** kwargs )",64, 17, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",82, 8, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",70, 8, 0
repos/python/keras/keras/optimizers.py,"__init__( self , optimizer )",78, 12, 0
repos/python/keras/keras/optimizers.py,"get_updates( self , loss , params )",63, 8, 0
repos/python/keras/keras/optimizers.py,"weights( self )",34, 8, 0
repos/python/keras/keras/optimizers.py,"get_config( self )",34, 8, 0
repos/python/keras/keras/optimizers.py,"from_config( self , config )",35, 4, 0
repos/python/keras/keras/optimizers.py,"serialize( optimizer )",45, 4, 0
repos/python/keras/keras/optimizers.py,"deserialize( config , custom_objects = None )",71, 36, 0
repos/python/keras/keras/optimizers.py,"get( identifier )",72, 12, 0
repos/python/keras/keras/regularizers.py,"__call__( self , x )",27, 4, 0
repos/python/keras/keras/regularizers.py,"from_config( cls , config )",34, 4, 0
repos/python/keras/keras/regularizers.py,"__init__( self , l1 = 0 . , l2 = 0 . )",39, 8, 0
repos/python/keras/keras/regularizers.py,"__call__( self , x )",59, 12, 0
repos/python/keras/keras/regularizers.py,"get_config( self )",38, 8, 0
repos/python/keras/keras/regularizers.py,"l1( l = 0 . 01 )",22, 4, 0
repos/python/keras/keras/regularizers.py,"l2( l = 0 . 01 )",22, 4, 0
repos/python/keras/keras/regularizers.py,"l1_l2( l1 = 0 . 01 , l2 = 0 . 01 )",30, 4, 0
repos/python/keras/keras/regularizers.py,"serialize( regularizer )",47, 4, 0
repos/python/keras/keras/regularizers.py,"deserialize( config , custom_objects = None )",73, 36, 0
repos/python/keras/keras/regularizers.py,"get( identifier )",74, 8, 0
repos/python/keras/keras/activations.py,"softmax( x , axis = - 1 )",78, 8, 0
repos/python/keras/keras/activations.py,"elu( x , alpha = 1 . 0 )",66, 8, 0
repos/python/keras/keras/activations.py,"selu( x )",79, 8, 0
repos/python/keras/keras/activations.py,"softplus( x )",52, 8, 0
repos/python/keras/keras/activations.py,"softsign( x )",53, 8, 0
repos/python/keras/keras/activations.py,"relu( x , alpha = 0 . , max_value = None , threshold = 0 . )",76, 4, 0
repos/python/keras/keras/activations.py,"tanh( x )",47, 4, 0
repos/python/keras/keras/activations.py,"sigmoid( x )",36, 4, 0
repos/python/keras/keras/activations.py,"hard_sigmoid( x )",49, 8, 0
repos/python/keras/keras/activations.py,"exponential( x )",49, 4, 0
repos/python/keras/keras/activations.py,"linear( x )",51, 4, 0
repos/python/keras/keras/activations.py,"serialize( activation )",31, 4, 0
repos/python/keras/keras/activations.py,"deserialize( name , custom_objects = None )",53, 8, 0
repos/python/keras/keras/activations.py,"get( identifier )",78, 16, 0
repos/python/keras/keras/applications/xception.py,"Xception( * args , ** kwargs )",46, 4, 0
repos/python/keras/keras/applications/xception.py,"decode_predictions( * args , ** kwargs )",56, 4, 0
repos/python/keras/keras/applications/xception.py,"preprocess_input( * args , ** kwargs )",54, 4, 0
repos/python/keras/keras/applications/imagenet_utils.py,"decode_predictions( * args , ** kwargs )",46, 4, 0
repos/python/keras/keras/applications/imagenet_utils.py,"preprocess_input( * args , ** kwargs )",60, 4, 0
repos/python/keras/keras/applications/mobilenet.py,"MobileNet( * args , ** kwargs )",48, 4, 0
repos/python/keras/keras/applications/mobilenet.py,"decode_predictions( * args , ** kwargs )",57, 4, 0
repos/python/keras/keras/applications/mobilenet.py,"preprocess_input( * args , ** kwargs )",55, 4, 0
repos/python/keras/keras/applications/inception_resnet_v2.py,"InceptionResNetV2( * args , ** kwargs )",66, 4, 0
repos/python/keras/keras/applications/inception_resnet_v2.py,"decode_predictions( * args , ** kwargs )",67, 4, 0
repos/python/keras/keras/applications/inception_resnet_v2.py,"preprocess_input( * args , ** kwargs )",65, 4, 0
repos/python/keras/keras/applications/resnet50.py,"ResNet50( * args , ** kwargs )",46, 4, 0
repos/python/keras/keras/applications/resnet50.py,"decode_predictions( * args , ** kwargs )",56, 4, 0
repos/python/keras/keras/applications/resnet50.py,"preprocess_input( * args , ** kwargs )",54, 4, 0
repos/python/keras/keras/applications/densenet.py,"DenseNet121( * args , ** kwargs )",49, 4, 0
repos/python/keras/keras/applications/densenet.py,"DenseNet169( * args , ** kwargs )",49, 4, 0
repos/python/keras/keras/applications/densenet.py,"DenseNet201( * args , ** kwargs )",49, 4, 0
repos/python/keras/keras/applications/densenet.py,"decode_predictions( * args , ** kwargs )",56, 4, 0
repos/python/keras/keras/applications/densenet.py,"preprocess_input( * args , ** kwargs )",54, 4, 0
repos/python/keras/keras/applications/__init__.py,"keras_modules_injection.wrapper( * args , ** kwargs )",70, 8, 0
repos/python/keras/keras/applications/__init__.py,"keras_modules_injection( base_fun )",70, 8, 0
repos/python/keras/keras/applications/nasnet.py,"NASNetMobile( * args , ** kwargs )",48, 4, 0
repos/python/keras/keras/applications/nasnet.py,"NASNetLarge( * args , ** kwargs )",47, 4, 0
repos/python/keras/keras/applications/nasnet.py,"decode_predictions( * args , ** kwargs )",54, 4, 0
repos/python/keras/keras/applications/nasnet.py,"preprocess_input( * args , ** kwargs )",52, 4, 0
repos/python/keras/keras/applications/vgg16.py,"VGG16( * args , ** kwargs )",40, 4, 0
repos/python/keras/keras/applications/vgg16.py,"decode_predictions( * args , ** kwargs )",53, 4, 0
repos/python/keras/keras/applications/vgg16.py,"preprocess_input( * args , ** kwargs )",51, 4, 0
repos/python/keras/keras/applications/mobilenet_v2.py,"MobileNetV2( * args , ** kwargs )",53, 4, 0
repos/python/keras/keras/applications/mobilenet_v2.py,"decode_predictions( * args , ** kwargs )",60, 4, 0
repos/python/keras/keras/applications/mobilenet_v2.py,"preprocess_input( * args , ** kwargs )",58, 4, 0
repos/python/keras/keras/applications/resnet_v2.py,"ResNet50V2( * args , ** kwargs )",49, 4, 0
repos/python/keras/keras/applications/resnet_v2.py,"ResNet101V2( * args , ** kwargs )",50, 4, 0
repos/python/keras/keras/applications/resnet_v2.py,"ResNet152V2( * args , ** kwargs )",50, 4, 0
repos/python/keras/keras/applications/resnet_v2.py,"decode_predictions( * args , ** kwargs )",57, 4, 0
repos/python/keras/keras/applications/resnet_v2.py,"preprocess_input( * args , ** kwargs )",55, 4, 0
repos/python/keras/keras/applications/vgg19.py,"VGG19( * args , ** kwargs )",40, 4, 0
repos/python/keras/keras/applications/vgg19.py,"decode_predictions( * args , ** kwargs )",53, 4, 0
repos/python/keras/keras/applications/vgg19.py,"preprocess_input( * args , ** kwargs )",51, 4, 0
repos/python/keras/keras/applications/inception_v3.py,"InceptionV3( * args , ** kwargs )",53, 4, 0
repos/python/keras/keras/applications/inception_v3.py,"decode_predictions( * args , ** kwargs )",60, 4, 0
repos/python/keras/keras/applications/inception_v3.py,"preprocess_input( * args , ** kwargs )",58, 4, 0
repos/python/keras/keras/applications/resnet.py,"ResNet50( * args , ** kwargs )",44, 4, 0
repos/python/keras/keras/applications/resnet.py,"ResNet101( * args , ** kwargs )",45, 4, 0
repos/python/keras/keras/applications/resnet.py,"ResNet152( * args , ** kwargs )",45, 4, 0
repos/python/keras/keras/applications/resnet.py,"decode_predictions( * args , ** kwargs )",54, 4, 0
repos/python/keras/keras/applications/resnet.py,"preprocess_input( * args , ** kwargs )",52, 4, 0
repos/python/keras/keras/applications/resnext.py,"ResNeXt50( * args , ** kwargs )",46, 4, 0
repos/python/keras/keras/applications/resnext.py,"ResNeXt101( * args , ** kwargs )",47, 4, 0
repos/python/keras/keras/applications/resnext.py,"decode_predictions( * args , ** kwargs )",55, 4, 0
repos/python/keras/keras/applications/resnext.py,"preprocess_input( * args , ** kwargs )",53, 4, 0
repos/python/keras/keras/datasets/mnist.py,"load_data( path = 'mnist.npz' )",78, 20, 0
repos/python/keras/keras/datasets/boston_housing.py,"load_data( path = 'boston_housing.npz' , test_split = 0 . 2 , seed = 113 )",86, 8, 0
repos/python/keras/keras/datasets/cifar.py,"load_batch( fpath , label_key = 'labels' )",54, 8, 0
repos/python/keras/keras/datasets/fashion_mnist.py,"load_data( )",73, 4, 0
repos/python/keras/keras/datasets/imdb.py,"load_data( path = 'imdb.npz' , num_words = None , skip_top = 0 , maxlen = None , seed = 113 , start_char = 1 , oov_char = 2 , index_from = 3 , ** kwargs )",65, 14, 0
repos/python/keras/keras/datasets/imdb.py,"get_word_index( path = 'imdb_word_index.json' )",78, 8, 0
repos/python/keras/keras/datasets/cifar10.py,"load_data( )",71, 8, 0
repos/python/keras/keras/datasets/cifar100.py,"load_data( label_mode = 'fine' )",78, 8, 0
repos/python/keras/keras/datasets/reuters.py,"load_data( path = 'reuters.npz' , num_words = None , skip_top = 0 , maxlen = None , test_split = 0 . 2 , seed = 113 , start_char = 1 , oov_char = 2 , index_from = 3 , ** kwargs )",65, 14, 0
repos/python/keras/keras/datasets/reuters.py,"get_word_index( path = 'reuters_word_index.json' )",81, 8, 0
repos/python/keras/keras/utils/vis_utils.py,"_check_pydot( )",67, 12, 0
repos/python/keras/keras/utils/vis_utils.py,"model_to_dot( model , show_shapes = False , show_layer_names = True , rankdir = 'TB' , expand_nested = False , dpi = 96 , subgraph = False )",40, 17, 0
repos/python/keras/keras/utils/vis_utils.py,"plot_model( model , to_file = 'model.png' , show_shapes = False , show_layer_names = True , rankdir = 'TB' , expand_nested = False , dpi = 96 )",38, 15, 0
repos/python/keras/keras/utils/test_utils.py,"get_test_data( num_train = 1000 , num_test = 500 , input_shape = ( 10 , )",67, 0, 0
repos/python/keras/keras/utils/test_utils.py,"layer_test( layer_cls , kwargs = { } , input_shape = None , input_dtype = None , input_data = None , expected_output = None , expected_output_dtype = None , fixed_batch_size = False )",73, 0, 0
repos/python/keras/keras/utils/np_utils.py,"to_categorical( y , num_classes = None , dtype = 'float32' )",73, 4, 0
repos/python/keras/keras/utils/np_utils.py,"normalize( x , axis = - 1 , order = 2 )",57, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"__init__( self , * args )",35, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"__enter__( self )",52, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"__exit__( self , * args , ** kwargs )",51, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"custom_object_scope( * args )",80, 4, 0
repos/python/keras/keras/utils/generic_utils.py,"get_custom_objects( )",78, 4, 0
repos/python/keras/keras/utils/generic_utils.py,"serialize_keras_object( instance )",55, 12, 0
repos/python/keras/keras/utils/generic_utils.py,"deserialize_keras_object( identifier , module_objects = None , custom_objects = None , printable_module_name = 'object' )",62, 0, 0
repos/python/keras/keras/utils/generic_utils.py,"func_dump( func )",67, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"func_load.func_load.ensure_value_to_cell.dummy_fn( )",72, 12, 0
repos/python/keras/keras/utils/generic_utils.py,"func_load.ensure_value_to_cell( value )",72, 12, 0
repos/python/keras/keras/utils/generic_utils.py,"func_load( code , defaults = None , closure = None , globs = None )",72, 12, 0
repos/python/keras/keras/utils/generic_utils.py,"getargspec( fn )",73, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"has_arg( fn , name , accept_all = False )",77, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"__init__( self , target , width = 30 , verbose = 1 , interval = 0 . 05 , stateful_metrics = None )",67, 4, 0
repos/python/keras/keras/utils/generic_utils.py,"update( self , current , values = None )",80, 16, 0
repos/python/keras/keras/utils/generic_utils.py,"add( self , n , values = None )",51, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"to_list( x , allow_tuple = False )",48, 8, 0
repos/python/keras/keras/utils/generic_utils.py,"unpack_singleton( x )",66, 4, 0
repos/python/keras/keras/utils/generic_utils.py,"object_list_uid( object_list )",61, 4, 0
repos/python/keras/keras/utils/generic_utils.py,"is_all_none( iterable_or_element )",62, 4, 0
repos/python/keras/keras/utils/generic_utils.py,"slice_arrays( arrays , start = None , stop = None )",74, 12, 0
repos/python/keras/keras/utils/generic_utils.py,"transpose_shape( shape , target_format , spatial_axes )",86, 8, 0
repos/python/keras/keras/utils/io_utils.py,"__init__( self , datapath , dataset , start = 0 , end = None , normalizer = None )",79, 4, 0
repos/python/keras/keras/utils/io_utils.py,"__len__( self )",37, 8, 0
repos/python/keras/keras/utils/io_utils.py,"__getitem__( self , key )",67, 16, 0
