File, Function, Total Width, Leading Space(s), Leading Tab(s)
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java,"MultiLineChartActivity::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/MultiLineChartActivity.java,"MultiLineChartActivity::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewBarChartActivity.java,"ListViewBarChartActivity::onCreate( Bundle savedInstanceState)",84, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewBarChartActivity.java,"ListViewBarChartActivity::ChartDataAdapter::ChartDataAdapter( Context context , List<BarData> objects)",67, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewBarChartActivity.java,"ListViewBarChartActivity::ChartDataAdapter::getView( int position , View convertView , @ NonNull ViewGroup parent)",89, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewBarChartActivity.java,"ListViewBarChartActivity::generateData( int cnt)",77, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewBarChartActivity.java,"ListViewBarChartActivity::onCreateOptionsMenu( Menu menu)",61, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewBarChartActivity.java,"ListViewBarChartActivity::onOptionsItemSelected( MenuItem item)",179, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewBarChartActivity.java,"ListViewBarChartActivity::saveToGallery()",67, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::onCreate( Bundle savedInstanceState)",101, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::generateLineData()",68, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::generateBarData()",94, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::generateScatterData()",77, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::generateCandleData()",74, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::generateBubbleData()",74, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::onCreateOptionsMenu( Menu menu)",58, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::onOptionsItemSelected( MenuItem item)",176, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CombinedChartActivity.java,"CombinedChartActivity::saveToGallery()",67, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/FilledLineActivity.java,"FilledLineActivity::onCreate( Bundle savedInstanceState)",73, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/FilledLineActivity.java,"FilledLineActivity::setData( int count , float range)",104, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/FilledLineActivity.java,"FilledLineActivity::onCreateOptionsMenu( Menu menu)",61, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/FilledLineActivity.java,"FilledLineActivity::onOptionsItemSelected( MenuItem item)",173, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/FilledLineActivity.java,"FilledLineActivity::saveToGallery()",67, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java,"StackedBarActivityNegative::onCreate( Bundle savedInstanceState)",126, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java,"StackedBarActivityNegative::onCreateOptionsMenu( Menu menu)",53, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java,"StackedBarActivityNegative::onOptionsItemSelected( MenuItem item)",181, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java,"StackedBarActivityNegative::saveToGallery()",60, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java,"StackedBarActivityNegative::onValueSelected( Entry e , Highlight h)",76, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java,"StackedBarActivityNegative::onNothingSelected()",38, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java,"StackedBarActivityNegative::CustomFormatter::CustomFormatter()",48, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivityNegative.java,"StackedBarActivityNegative::CustomFormatter::getFormattedValue( float value)",58, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::onCreate( Bundle savedInstanceState)",83, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::setData( int count , float range)",104, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::onCreateOptionsMenu( Menu menu)",54, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::onOptionsItemSelected( MenuItem item)",173, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::onProgressChanged( SeekBar seekBar , int progress , boolean fromUser)",85, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::saveToGallery()",52, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::onValueSelected( Entry e , Highlight h)",167, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity1.java,"LineChartActivity1::onNothingSelected()",56, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CandleStickChartActivity.java,"CandleStickChartActivity::onCreate( Bundle savedInstanceState)",81, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CandleStickChartActivity.java,"CandleStickChartActivity::onProgressChanged( SeekBar seekBar , int progress , boolean fromUser)",85, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CandleStickChartActivity.java,"CandleStickChartActivity::onCreateOptionsMenu( Menu menu)",56, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CandleStickChartActivity.java,"CandleStickChartActivity::onOptionsItemSelected( MenuItem item)",179, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CandleStickChartActivity.java,"CandleStickChartActivity::saveToGallery()",58, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CandleStickChartActivity.java,"CandleStickChartActivity::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CandleStickChartActivity.java,"CandleStickChartActivity::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartActivitySinus.java,"BarChartActivitySinus::onCreate( Bundle savedInstanceState)",81, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartActivitySinus.java,"BarChartActivitySinus::setData( int count)",69, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartActivitySinus.java,"BarChartActivitySinus::onCreateOptionsMenu( Menu menu)",53, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartActivitySinus.java,"BarChartActivitySinus::onOptionsItemSelected( MenuItem item)",176, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartActivitySinus.java,"BarChartActivitySinus::onProgressChanged( SeekBar seekBar , int progress , boolean fromUser)",85, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartActivitySinus.java,"BarChartActivitySinus::saveToGallery()",55, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartActivitySinus.java,"BarChartActivitySinus::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartActivitySinus.java,"BarChartActivitySinus::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java,"BarChartPositiveNegative::onCreate( Bundle savedInstanceState)",95, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java,"BarChartPositiveNegative::setData( List<Data> dataList)",69, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java,"BarChartPositiveNegative::Data::Data( float xValue , float yValue , String xAxisValue)",62, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java,"BarChartPositiveNegative::Formatter::Formatter()",53, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java,"BarChartPositiveNegative::Formatter::getFormattedValue( float value)",55, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java,"BarChartPositiveNegative::onCreateOptionsMenu( Menu menu)",61, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java,"BarChartPositiveNegative::onOptionsItemSelected( MenuItem item)",179, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BarChartPositiveNegative.java,"BarChartPositiveNegative::saveToGallery()",67, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::onCreate( Bundle savedInstanceState)",81, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::setData( int count , float range)",70, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::onCreateOptionsMenu( Menu menu)",53, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::onOptionsItemSelected( MenuItem item)",181, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::onProgressChanged( SeekBar seekBar , int progress , boolean fromUser)",85, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::saveToGallery()",60, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::onValueSelected( Entry e , Highlight h)",104, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/HorizontalBarChartActivity.java,"HorizontalBarChartActivity::onNothingSelected()",39, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::onCreate( Bundle savedInstanceState)",73, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::setData( int count , float range)",80, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::onCreateOptionsMenu( Menu menu)",54, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::onOptionsItemSelected( MenuItem item)",173, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::onProgressChanged( SeekBar seekBar , int progress , boolean fromUser)",85, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::saveToGallery()",52, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::onValueSelected( Entry e , Highlight h)",118, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::onNothingSelected()",56, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/LineChartActivity2.java,"LineChartActivity2::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::onCreate( Bundle savedInstanceState)",95, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::ChartDataAdapter::ChartDataAdapter( Context context , List<ChartItem> objects)",69, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::ChartDataAdapter::getView( int position , View convertView , @ NonNull ViewGroup parent)",89, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::ChartDataAdapter::getItemViewType( int position)",54, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::ChartDataAdapter::getViewTypeCount()",56, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::generateDataLine( int cnt)",83, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::generateDataBar( int cnt)",75, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::generateDataPie()",96, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::onCreateOptionsMenu( Menu menu)",61, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::onOptionsItemSelected( MenuItem item)",181, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ListViewMultiChartActivity.java,"ListViewMultiChartActivity::saveToGallery()",67, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CubicLineChartActivity.java,"CubicLineChartActivity::onCreate( Bundle savedInstanceState)",73, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CubicLineChartActivity.java,"CubicLineChartActivity::setData( int count , float range)",104, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CubicLineChartActivity.java,"CubicLineChartActivity::onCreateOptionsMenu( Menu menu)",54, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CubicLineChartActivity.java,"CubicLineChartActivity::onOptionsItemSelected( MenuItem item)",177, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CubicLineChartActivity.java,"CubicLineChartActivity::onProgressChanged( SeekBar seekBar , int progress , boolean fromUser)",85, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CubicLineChartActivity.java,"CubicLineChartActivity::saveToGallery()",56, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CubicLineChartActivity.java,"CubicLineChartActivity::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/CubicLineChartActivity.java,"CubicLineChartActivity::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::onCreate( Bundle savedInstanceState)",118, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::onProgressChanged( SeekBar seekBar , int progress , boolean fromUser)",85, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::onCreateOptionsMenu( Menu menu)",53, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::onOptionsItemSelected( MenuItem item)",173, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::saveToGallery()",52, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::onValueSelected( Entry e , Highlight h)",84, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::onNothingSelected()",39, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/StackedBarActivity.java,"StackedBarActivity::getColors()",74, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ScrollViewActivity.java,"ScrollViewActivity::onCreate( Bundle savedInstanceState)",73, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ScrollViewActivity.java,"ScrollViewActivity::setData( int count)",62, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ScrollViewActivity.java,"ScrollViewActivity::onCreateOptionsMenu( Menu menu)",61, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ScrollViewActivity.java,"ScrollViewActivity::onOptionsItemSelected( MenuItem item)",173, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/ScrollViewActivity.java,"ScrollViewActivity::saveToGallery()",67, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::onCreate( Bundle savedInstanceState)",74, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::onProgressChanged( SeekBar seekBar , int progress , boolean fromUser)",156, 12, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::onCreateOptionsMenu( Menu menu)",56, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::onOptionsItemSelected( MenuItem item)",174, 16, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::saveToGallery()",53, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::onValueSelected( Entry e , Highlight h)",70, 24, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::onNothingSelected()",39, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::onStartTrackingTouch( SeekBar seekBar)",57, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/BubbleChartActivity.java,"BubbleChartActivity::onStopTrackingTouch( SeekBar seekBar)",56, 4, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/PiePolylineChartActivity.java,"PiePolylineChartActivity::onCreate( Bundle savedInstanceState)",98, 8, 0
repos/java/MPAndroidChart/MPChartExample/src/main/java/com/xxmassdeveloper/mpchartexample/PiePolylineChartActivity.java,"PiePolylineChartActivity::setData( int count , float range)",127, 8, 0
